UNIT,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,date,coin
DAY,1457740800,0.0002435992389353,0.0002462855237729,0.0002292131066844,0.000234283634772,2016-03-12,DOGE
DAY,1457654400,0.0002417216146465,0.0002502839283989,0.0002320814630365,0.0002435992389353,2016-03-11,DOGE
DAY,1457568000,0.0002257946790892,0.0002519034819134,0.000222538727792,0.0002417216146465,2016-03-10,DOGE
DAY,1457395200,0.0002239262882001,0.0002354931649744,0.0002152482293291,0.0002184464345955,2016-03-08,DOGE
DAY,1458172800,0.0002260975307566,0.0002378359188759,0.0002140934435616,0.0002232335931513,2016-03-17,DOGE
DAY,1447804800,0.00013117275845,0.0001392659244556,0.0001279172682125,0.0001334844252651,2015-11-18,DOGE
DAY,1457481600,0.0002184464345955,0.0002323749877519,0.0002140297040957,0.0002257946790892,2016-03-09,DOGE
DAY,1447632000,0.000124449397732,0.0001341839586457,0.0001207440749309,0.0001318032925372,2015-11-16,DOGE
DAY,1438128000,0.0001896904430892,0.0001946187871259,0.0001834450758781,0.0001844847426187,2015-07-29,DOGE
DAY,1438041600,0.0001879912540643,0.0001955119954086,0.000182697047314,0.0001896904430892,2015-07-28,DOGE
DAY,1437955200,0.0001929195289342,0.000198856229202,0.0001836228894689,0.0001879912540643,2015-07-27,DOGE
DAY,1437868800,0.0001909593863948,0.0001993897866967,0.0001861927018545,0.0001929195289342,2015-07-26,DOGE
DAY,1437782400,0.000189698045132,0.0001999971427852,0.0001849993011481,0.0001909593863948,2015-07-25,DOGE
DAY,1437696000,0.0001811730695476,0.0001959000073831,0.0001776200323634,0.000189698045132,2015-07-24,DOGE
DAY,1437609600,0.0001862372187451,0.0002033514286307,0.0001766681568949,0.0001811730695476,2015-07-23,DOGE
DAY,1437523200,0.000169663813277,0.0001986055135735,0.0001678237143861,0.0001862372187451,2015-07-22,DOGE
